age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome
46,admin.,married,secondary,no,-522,yes,no,cellular,27,mar,243,3,239,13,other
31,self-employed,single,tertiary,no,144,yes,no,,16,may,676,1,-1,0,
64,self-employed,married,tertiary,no,661,no,no,cellular,21,dec,367,2,294,2,failure
28,management,single,tertiary,no,2725,no,no,cellular,16,jun,292,1,504,1,failure
44,admin.,married,secondary,no,10905,no,no,cellular,19,aug,240,2,271,1,other
35,management,married,tertiary,no,2161,no,no,cellular,9,mar,139,2,181,3,success
77,retired,married,secondary,no,638,no,no,cellular,11,feb,288,1,188,1,success
28,technician,single,secondary,no,598,yes,no,cellular,2,mar,177,1,288,2,failure
73,retired,married,,no,519,no,no,telephone,16,oct,434,1,57,1,failure
33,blue-collar,married,secondary,no,-267,yes,no,cellular,20,apr,1030,3,-1,0,
34,blue-collar,married,secondary,no,1464,yes,no,cellular,28,aug,207,3,130,5,other
27,technician,single,tertiary,no,15161,no,no,cellular,2,jun,74,1,120,1,success
49,blue-collar,married,secondary,no,3728,yes,no,cellular,11,jul,1060,2,-1,0,
56,management,married,,no,4623,no,no,cellular,17,aug,348,1,-1,0,
25,technician,single,tertiary,no,1231,no,no,cellular,31,aug,271,2,-1,0,
51,unemployed,married,secondary,no,234,no,no,cellular,22,aug,735,1,-1,0,
29,admin.,single,secondary,no,464,no,no,cellular,10,aug,317,2,518,1,failure
21,student,single,secondary,no,2488,no,no,cellular,30,jun,258,6,169,3,success
25,services,single,secondary,no,594,no,no,cellular,4,jun,89,2,-1,0,
55,management,married,primary,no,2587,no,no,cellular,4,sep,328,2,94,2,success
60,blue-collar,married,primary,no,631,no,no,cellular,12,aug,429,2,-1,0,
40,technician,divorced,secondary,no,0,no,no,cellular,7,aug,674,2,-1,0,
36,services,married,primary,no,92,yes,no,cellular,5,jun,244,7,-1,0,
31,services,single,secondary,no,181,no,no,cellular,30,apr,325,1,-1,0,
28,management,married,secondary,no,292,yes,no,,28,may,507,1,-1,0,
27,services,single,secondary,no,-195,yes,no,cellular,18,may,391,1,-1,0,
42,management,married,tertiary,no,4,yes,no,cellular,8,may,579,2,295,1,success
55,management,divorced,tertiary,no,9756,yes,no,cellular,5,jun,103,2,95,1,other
71,retired,married,tertiary,no,653,no,no,telephone,26,feb,367,1,-1,0,
36,admin.,married,secondary,no,212,yes,yes,cellular,23,jul,1201,6,-1,0,
35,management,divorced,tertiary,no,146,no,no,cellular,6,aug,720,2,-1,0,
37,management,married,tertiary,no,393,yes,no,cellular,14,may,567,3,275,4,failure
46,services,married,secondary,no,2948,no,no,cellular,21,nov,893,1,-1,0,
27,technician,single,tertiary,no,3706,yes,no,,16,may,897,1,-1,0,
68,retired,single,tertiary,no,2144,no,no,cellular,22,oct,277,1,184,2,success
43,blue-collar,married,secondary,no,184,no,yes,cellular,16,jul,1019,11,-1,0,
35,technician,single,secondary,no,344,no,no,cellular,27,aug,519,16,-1,0,
28,services,single,secondary,no,341,yes,no,cellular,15,may,437,3,347,3,other
36,blue-collar,married,secondary,no,536,yes,no,cellular,8,apr,274,3,-1,0,
48,unemployed,divorced,secondary,no,201,no,no,cellular,11,aug,140,1,-1,0,
57,management,married,tertiary,no,-92,yes,yes,,20,jun,1617,1,-1,0,
36,management,married,tertiary,no,495,no,no,cellular,12,mar,213,3,182,6,success
60,unemployed,married,secondary,no,957,no,no,cellular,8,sep,246,1,184,3,success
41,services,married,secondary,no,0,yes,yes,cellular,4,jun,352,2,122,2,failure
84,retired,divorced,primary,no,639,no,no,telephone,18,may,353,3,-1,0,
34,unemployed,married,secondary,no,978,no,no,cellular,3,jun,262,2,71,1,success
46,unemployed,single,tertiary,no,44,no,no,cellular,14,aug,225,1,-1,0,
47,unemployed,married,secondary,no,926,no,no,cellular,14,aug,436,1,403,5,success
41,management,divorced,,no,465,yes,no,cellular,22,jul,1508,1,-1,0,
51,blue-collar,married,primary,no,541,no,no,cellular,11,aug,663,3,-1,0,
45,management,married,tertiary,no,4119,yes,yes,telephone,31,aug,473,2,283,1,success
51,management,married,tertiary,no,3463,no,yes,cellular,13,jul,371,2,166,3,other
39,management,married,tertiary,no,1795,no,no,cellular,8,aug,922,7,-1,0,
44,technician,single,secondary,no,244,yes,no,cellular,12,aug,1735,4,-1,0,
57,admin.,single,secondary,no,3551,yes,no,cellular,12,may,458,1,-1,0,
25,management,married,primary,no,168,yes,no,,3,jun,801,1,-1,0,
65,admin.,married,secondary,no,952,no,no,cellular,6,sep,255,1,96,1,success
35,unemployed,single,tertiary,no,415,no,no,cellular,4,aug,462,1,92,4,success
33,services,married,secondary,no,210,yes,no,cellular,13,may,1207,2,-1,0,
35,management,married,tertiary,no,925,no,no,cellular,8,jun,200,4,-1,0,
33,management,married,tertiary,no,271,yes,no,cellular,13,nov,182,2,91,2,success
76,housemaid,divorced,primary,no,1411,no,no,telephone,19,oct,233,2,187,3,success
41,management,married,tertiary,no,5561,no,no,cellular,20,aug,649,2,-1,0,
43,blue-collar,married,primary,no,-192,yes,no,,8,may,1120,2,-1,0,
27,technician,single,tertiary,no,4661,no,no,cellular,8,apr,114,1,-1,0,
36,management,married,tertiary,no,926,no,no,cellular,14,apr,216,1,-1,0,
45,services,single,primary,no,1893,yes,no,,3,jun,1259,6,-1,0,
30,admin.,single,secondary,no,1309,no,no,cellular,28,jan,622,1,-1,0,
40,admin.,married,secondary,no,341,no,no,cellular,31,jul,1142,5,-1,0,
30,entrepreneur,single,secondary,no,732,no,no,cellular,3,feb,1404,4,-1,0,
28,technician,single,tertiary,no,11862,no,no,cellular,21,oct,549,2,238,13,other
39,blue-collar,married,secondary,no,462,yes,no,cellular,13,may,590,1,-1,0,
34,,single,secondary,no,859,no,no,cellular,28,jan,829,1,-1,0,
30,self-employed,single,secondary,no,-617,no,yes,cellular,19,nov,925,1,-1,0,
27,management,single,tertiary,no,831,no,no,cellular,30,mar,1081,2,-1,0,
30,technician,single,secondary,no,1165,no,no,cellular,4,jun,204,2,183,3,success
58,management,married,tertiary,no,3342,no,no,cellular,5,feb,344,5,-1,0,
27,services,single,secondary,no,1347,no,no,telephone,28,dec,824,1,193,11,success
27,admin.,single,secondary,no,4590,yes,no,cellular,10,nov,131,4,89,3,failure
45,admin.,married,secondary,no,0,no,yes,telephone,15,jul,533,3,-1,0,
38,technician,single,tertiary,no,110,no,no,,17,jun,1051,3,-1,0,
38,blue-collar,married,secondary,no,1627,no,no,,16,jun,1323,9,-1,0,
43,management,divorced,secondary,no,51,no,no,cellular,2,feb,430,1,-1,0,
31,technician,married,secondary,no,318,no,no,cellular,2,dec,310,1,-1,0,
59,retired,married,primary,no,1115,no,no,,19,jun,834,1,-1,0,
66,retired,married,tertiary,no,1948,no,no,cellular,29,oct,106,2,269,2,failure
35,blue-collar,single,secondary,no,855,yes,no,cellular,12,may,549,1,300,1,success
55,retired,divorced,secondary,no,2204,no,no,cellular,22,feb,261,1,264,1,failure
41,blue-collar,married,secondary,no,1236,yes,no,cellular,11,may,911,3,-1,0,
60,management,married,,no,264,no,no,telephone,1,feb,265,1,-1,0,
30,management,single,tertiary,no,398,no,no,cellular,30,apr,554,1,6,2,success
41,admin.,divorced,secondary,no,6046,yes,yes,telephone,15,mar,300,6,182,2,success
40,unemployed,single,secondary,no,334,no,no,cellular,5,mar,219,1,91,6,other
40,admin.,married,secondary,no,2574,yes,no,cellular,15,may,432,1,176,1,failure
53,unemployed,divorced,secondary,no,587,no,no,cellular,19,nov,561,1,-1,0,
60,management,married,tertiary,no,2281,no,no,cellular,5,feb,230,2,-1,0,
28,,single,,no,326,no,no,cellular,11,oct,450,1,231,1,success
42,entrepreneur,married,secondary,no,0,yes,no,cellular,9,apr,331,1,140,4,failure
51,blue-collar,married,primary,no,201,yes,no,cellular,17,jul,582,2,-1,0,
36,management,single,tertiary,no,7506,yes,no,cellular,6,may,839,2,188,1,success
27,management,single,tertiary,no,20585,no,no,cellular,23,sep,299,1,100,1,success
45,self-employed,married,secondary,no,7,no,no,cellular,20,nov,691,1,-1,0,
35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,jul,1397,3,-1,0,
54,,married,secondary,no,2206,no,no,cellular,12,nov,104,1,99,2,other
28,technician,single,secondary,no,113,no,no,cellular,13,aug,204,3,105,1,failure
51,blue-collar,divorced,primary,no,-19,yes,no,cellular,13,may,829,1,296,11,failure
39,admin.,married,secondary,no,150,no,no,cellular,3,jun,296,4,-1,0,
36,management,single,tertiary,no,2646,no,no,cellular,13,oct,169,1,182,10,success
64,unemployed,divorced,secondary,no,588,no,no,cellular,8,mar,409,1,-1,0,
38,technician,married,secondary,no,557,yes,no,cellular,16,nov,1556,4,-1,0,
34,blue-collar,married,secondary,no,751,yes,yes,cellular,17,nov,1303,1,-1,0,
36,management,married,tertiary,no,0,yes,no,cellular,8,may,308,3,-1,0,
44,management,married,tertiary,no,226,yes,no,cellular,14,aug,190,3,270,3,failure
28,blue-collar,single,secondary,no,517,no,yes,cellular,8,jul,681,1,-1,0,
44,services,married,secondary,no,522,no,yes,,20,jun,911,1,-1,0,
26,student,single,secondary,no,5296,no,no,cellular,5,mar,229,1,205,1,failure
38,technician,married,secondary,no,976,yes,no,cellular,14,jul,766,3,-1,0,
39,technician,married,secondary,no,116,no,no,cellular,22,may,554,2,-1,0,
32,blue-collar,single,primary,no,12198,yes,no,cellular,18,may,178,1,-1,0,
73,retired,divorced,primary,no,2308,no,no,telephone,30,mar,163,2,-1,0,
60,management,married,tertiary,no,73,no,no,telephone,8,aug,243,2,-1,0,
78,retired,divorced,primary,no,527,no,no,cellular,16,sep,193,1,-1,0,
50,management,married,tertiary,no,938,no,no,cellular,30,apr,780,1,-1,0,
34,management,married,tertiary,no,606,no,no,cellular,20,apr,97,1,-1,0,
33,management,single,tertiary,no,318,yes,no,cellular,8,apr,1190,1,141,3,other
62,management,married,tertiary,no,7458,no,no,cellular,30,oct,212,2,-1,0,
30,management,single,tertiary,no,4889,no,no,cellular,11,aug,545,2,-1,0,
25,blue-collar,single,secondary,no,303,no,no,cellular,18,jun,252,1,92,1,success
45,management,married,tertiary,no,655,no,no,,20,jun,693,3,-1,0,
37,admin.,married,tertiary,no,29,no,no,cellular,14,may,404,2,183,2,other
28,management,single,tertiary,no,939,yes,no,,27,may,740,1,-1,0,
39,management,married,tertiary,no,1738,yes,no,cellular,14,may,633,1,358,1,other
54,self-employed,married,tertiary,no,990,no,no,cellular,3,jun,244,2,-1,0,
41,technician,single,,no,5372,yes,no,cellular,13,jan,248,3,-1,0,
46,admin.,married,secondary,no,22,no,no,cellular,26,aug,388,6,-1,0,
55,management,married,tertiary,no,568,no,no,cellular,12,aug,940,10,-1,0,
25,student,single,secondary,no,469,no,no,cellular,21,aug,273,1,86,1,other
40,services,married,secondary,no,-192,yes,no,cellular,11,may,666,1,-1,0,
28,blue-collar,single,secondary,no,1705,no,no,cellular,17,dec,412,2,-1,0,
44,self-employed,single,tertiary,no,2734,yes,no,cellular,12,may,897,4,-1,0,
71,retired,divorced,secondary,no,0,no,no,cellular,26,feb,771,1,171,1,success
39,entrepreneur,married,secondary,no,11887,no,no,cellular,18,nov,1181,2,-1,0,
47,blue-collar,married,secondary,no,1568,yes,no,cellular,21,may,226,3,91,8,success
37,management,divorced,tertiary,no,-42,yes,no,cellular,14,may,668,2,-1,0,
56,unemployed,married,secondary,no,0,no,no,telephone,2,feb,492,1,-1,0,
32,admin.,single,tertiary,no,8866,no,no,cellular,18,mar,278,2,-1,0,
73,retired,married,primary,no,1388,no,no,telephone,11,jan,767,2,83,1,success
60,retired,divorced,secondary,no,496,yes,no,cellular,15,may,655,2,-1,0,
30,student,single,tertiary,no,7529,no,no,cellular,19,oct,328,1,-1,0,
25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,jul,195,2,91,10,success
46,housemaid,married,secondary,no,38,no,no,cellular,27,may,181,3,183,1,success
35,blue-collar,single,secondary,no,3623,no,no,telephone,30,oct,160,1,-1,0,
80,retired,married,primary,no,155,no,no,telephone,4,may,209,1,53,3,success
53,management,divorced,tertiary,no,380,no,yes,cellular,5,jun,438,2,-1,0,
45,technician,single,tertiary,no,0,no,no,cellular,18,aug,773,4,-1,0,
34,admin.,married,secondary,no,155,no,no,cellular,5,feb,696,2,-1,0,
26,student,single,tertiary,no,39,no,no,cellular,26,may,396,3,-1,0,
39,entrepreneur,married,tertiary,yes,-172,yes,no,cellular,15,may,562,2,-1,0,
51,technician,married,tertiary,no,825,no,no,cellular,17,nov,977,3,-1,0,
33,management,married,secondary,no,369,no,no,cellular,11,feb,446,1,-1,0,
54,admin.,divorced,secondary,no,200,no,no,cellular,3,jun,170,1,-1,0,
30,admin.,single,secondary,no,69,yes,no,cellular,17,apr,997,1,-1,0,
50,management,single,tertiary,no,1200,no,no,cellular,14,aug,904,3,-1,0,
31,self-employed,married,tertiary,no,2666,no,no,telephone,8,jul,411,2,148,9,other
31,admin.,single,tertiary,no,355,yes,no,cellular,12,may,609,1,-1,0,
24,admin.,single,secondary,no,1295,no,no,cellular,22,jul,355,2,92,1,success
32,management,married,tertiary,no,1388,yes,no,cellular,30,apr,753,1,-1,0,
40,unemployed,single,tertiary,no,7968,no,no,cellular,3,sep,733,1,93,1,success
51,technician,married,secondary,no,371,yes,yes,cellular,21,oct,287,1,-1,0,
56,technician,divorced,secondary,no,3450,no,no,cellular,10,aug,507,1,181,2,success
81,retired,married,primary,no,243,no,no,cellular,27,oct,131,1,-1,0,
51,technician,married,secondary,no,-1944,yes,no,cellular,7,may,623,1,-1,0,
26,admin.,single,secondary,yes,-930,yes,no,cellular,14,may,786,1,-1,0,
55,admin.,married,secondary,no,1633,no,no,cellular,11,jan,210,1,192,2,success
59,retired,married,secondary,no,6888,no,no,telephone,20,nov,1025,2,-1,0,
56,unemployed,married,secondary,no,12,no,no,cellular,12,oct,511,3,187,1,failure
60,admin.,married,secondary,no,3547,no,no,telephone,15,jun,351,6,-1,0,
30,management,married,tertiary,no,8089,yes,no,cellular,18,mar,232,2,294,2,failure
49,services,divorced,secondary,no,0,no,no,cellular,28,jul,412,2,-1,0,
36,management,married,tertiary,no,495,no,no,cellular,11,sep,91,1,37,5,success
60,management,single,tertiary,no,1034,yes,no,cellular,7,aug,231,3,-1,0,
31,technician,single,tertiary,no,22,yes,no,,9,may,483,3,-1,0,
29,unemployed,single,secondary,no,1055,no,no,cellular,23,sep,427,1,603,1,failure
79,retired,married,secondary,no,723,no,no,telephone,9,sep,276,1,79,3,failure
53,blue-collar,married,primary,yes,-462,no,no,cellular,29,jan,470,1,-1,0,
29,unemployed,single,tertiary,no,70,no,no,cellular,25,may,393,1,-1,0,
59,management,married,tertiary,no,1783,no,yes,cellular,17,nov,540,2,-1,0,
33,technician,married,secondary,no,484,yes,no,cellular,16,aug,205,3,182,9,success
28,blue-collar,single,secondary,no,-46,yes,no,cellular,2,mar,525,1,89,11,failure
19,student,single,secondary,no,394,no,no,cellular,5,apr,327,3,-1,0,
32,technician,divorced,tertiary,no,53,no,no,cellular,22,aug,671,2,-1,0,
40,management,married,tertiary,no,1598,yes,yes,cellular,6,may,1074,4,344,3,failure
45,management,single,tertiary,no,483,no,no,cellular,23,feb,95,2,265,11,other
28,management,single,tertiary,no,437,no,no,cellular,5,may,338,1,-1,0,
45,housemaid,married,secondary,no,360,no,no,cellular,3,nov,215,1,-1,0,
57,admin.,married,secondary,no,169,no,no,cellular,3,feb,369,1,-1,0,
44,entrepreneur,married,tertiary,no,121,no,no,cellular,9,nov,248,1,91,1,success
32,management,single,tertiary,no,506,no,no,cellular,5,mar,63,2,-1,0,
30,management,single,tertiary,no,533,no,no,cellular,4,may,365,4,-1,0,
34,management,single,tertiary,no,1228,no,no,cellular,30,apr,580,2,84,8,success
48,admin.,married,secondary,no,50,no,yes,cellular,21,oct,419,1,-1,0,
64,retired,married,primary,no,440,no,no,cellular,6,feb,495,1,-1,0,
80,retired,married,primary,no,997,no,no,cellular,28,jan,151,1,91,3,success
46,technician,married,secondary,no,2149,yes,no,cellular,15,apr,282,2,-1,0,
58,retired,divorced,primary,no,2538,yes,no,cellular,19,nov,680,2,111,6,failure
37,management,married,tertiary,no,630,no,no,cellular,30,apr,315,1,87,1,success
51,self-employed,married,tertiary,no,5350,yes,yes,cellular,31,jul,612,4,-1,0,
40,management,married,secondary,no,4396,no,no,cellular,12,aug,432,3,-1,0,
49,,married,primary,no,341,yes,yes,,15,may,520,2,-1,0,
33,technician,married,secondary,no,183,no,no,cellular,16,jul,457,2,182,3,other
52,management,married,tertiary,no,388,no,no,cellular,25,may,272,1,-1,0,
39,services,married,secondary,no,52,no,no,telephone,2,feb,1420,3,-1,0,
34,blue-collar,married,secondary,no,1454,yes,no,cellular,11,feb,231,2,297,2,failure
42,services,married,secondary,no,3465,yes,yes,cellular,16,jul,1039,2,-1,0,
53,services,married,secondary,no,6170,no,no,cellular,13,aug,838,4,-1,0,
57,retired,married,,no,230,no,no,cellular,6,apr,177,2,210,3,failure
32,blue-collar,single,secondary,no,400,no,no,cellular,4,may,268,3,-1,0,
44,management,married,tertiary,no,1954,no,no,cellular,2,jun,294,1,-1,0,
50,admin.,divorced,secondary,no,237,no,yes,telephone,5,nov,169,1,-1,0,
41,management,married,tertiary,no,27696,no,no,cellular,12,feb,138,2,184,3,success
25,blue-collar,married,secondary,no,97,yes,no,,27,may,709,1,-1,0,
50,services,married,secondary,no,1595,no,no,,9,jun,882,1,-1,0,
39,management,married,tertiary,no,119,yes,no,cellular,1,sep,265,2,476,4,success
36,self-employed,married,secondary,no,188,yes,yes,cellular,4,may,1046,3,333,2,success
68,retired,divorced,primary,no,695,no,no,cellular,9,apr,233,1,-1,0,
46,blue-collar,married,primary,no,1085,yes,yes,cellular,15,may,523,2,353,58,other
24,technician,single,secondary,no,598,no,no,cellular,12,may,762,1,182,2,success
39,services,married,secondary,no,53,no,no,,5,mar,257,1,394,1,failure
29,management,single,tertiary,no,2955,no,no,cellular,29,apr,226,2,-1,0,
41,blue-collar,married,secondary,no,2039,yes,no,cellular,8,may,729,1,-1,0,
51,retired,divorced,secondary,no,1679,no,no,cellular,12,aug,417,1,365,9,other
32,technician,married,secondary,no,696,yes,no,,2,jun,815,1,-1,0,
32,management,single,tertiary,no,2069,no,no,cellular,22,apr,545,1,-1,0,
47,unemployed,married,secondary,no,817,no,no,cellular,7,apr,721,4,-1,0,
32,technician,married,secondary,no,484,yes,no,cellular,15,feb,83,6,187,3,success
83,retired,married,primary,no,425,no,no,telephone,22,sep,773,1,92,2,success
34,blue-collar,married,secondary,no,634,no,yes,cellular,12,may,737,3,-1,0,
34,admin.,married,secondary,no,2374,yes,no,cellular,9,feb,243,2,92,3,success
27,services,married,secondary,no,0,yes,no,cellular,17,jul,991,5,-1,0,
24,student,single,secondary,no,1250,no,no,cellular,25,mar,411,2,-1,0,
68,retired,single,tertiary,no,2144,no,no,cellular,26,jan,708,1,96,3,success
45,blue-collar,divorced,primary,no,844,no,no,,5,jun,1018,3,-1,0,
29,unemployed,single,primary,no,550,no,no,cellular,29,jan,801,1,-1,0,
55,management,divorced,tertiary,no,2037,no,no,cellular,2,nov,209,2,273,1,failure
37,technician,single,secondary,no,3326,yes,no,,21,may,799,1,-1,0,
26,management,single,tertiary,no,222,no,no,cellular,28,jun,247,1,63,2,success
38,technician,married,secondary,no,1919,no,no,cellular,4,aug,846,1,-1,0,
35,management,married,tertiary,no,1731,no,no,cellular,31,jul,361,4,-1,0,
57,management,married,tertiary,no,256,no,no,cellular,5,jun,304,2,91,1,success
45,technician,married,secondary,no,0,yes,no,cellular,7,dec,344,1,-1,0,
24,student,single,tertiary,no,3415,no,no,cellular,27,apr,97,1,-1,0,
38,management,married,tertiary,no,3436,no,no,cellular,21,nov,663,4,-1,0,
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,30,apr,381,1,160,2,other
59,admin.,married,secondary,no,3735,no,no,cellular,18,mar,203,4,121,2,failure
47,blue-collar,divorced,primary,no,603,yes,yes,cellular,8,may,1080,1,-1,0,
33,blue-collar,single,primary,no,611,no,no,telephone,16,sep,390,2,-1,0,
33,management,single,tertiary,no,5437,no,no,cellular,7,oct,201,1,58,3,failure
29,services,single,secondary,no,32,yes,no,,4,jun,563,1,-1,0,
39,admin.,divorced,secondary,no,728,yes,yes,cellular,18,oct,222,1,-1,0,
